"","year_el","state","pc_no","n_college","position","Caste_Rec","dyn","source","assembly_no","month","poll_no","delimid","candidate","sex","party","votes","candidate_type","valid_votes","electors","constituency_name","constituency_type","sub_region","n_cand","turnout_percentage","vote_share_percentage","deposit_lost","margin","margin_percentage","enop","pid","party_type_tcpd","party_id","last_poll","contested","last_party","last_party_id","last_constituency_name","same_constituency","same_party","no_terms","turncoat","incumbent","recontest","myneta_education","tcpd_prof_main","tcpd_prof_main_desc","tcpd_prof_second","tcpd_prof_second_desc","election_type"
"74",1989,"karnataka",9,1,1,"","","",9,11,0,3,"V.KRISHNA RAO","M","INC",367638,"",697076,979204,"CHIKBALLAPUR","GEN","",7,71.19,52.74,"no",136888,19.64,2.44,"AEKA105879","National Party",3482,TRUE,2,"INC",3482,"CHIKBALLAPUR",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"75",1989,"karnataka",11,2,3,"","","",9,11,0,3,"B.L.LAKKE GOWDA","M","JNP (JP)",185716,"",891182,1355284,"KANAKAPURA","GEN","",6,65.76,20.84,"no",175163,19.66,2.63,"GEKA15052","National Party",4406,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"76",1989,"karnataka",11,2,2,NA,"0","Sriniwas",9,11,0,3,"C.NARAYANASWAMY","M","JD",217044,"GEN",891182,1355284,"KANAKAPURA","GEN","",6,65.76,24.35,"no",31328,3.52,2.63,"GEKA4705","National Party",4217,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"77",1989,"karnataka",11,2,1,"","1","TALHA",9,11,0,3,"M.V.CHANDRASHEKHARA MURTHY","M","INC",472265,"",891182,1355284,"KANAKAPURA","GEN","",6,65.76,52.99,"no",255221,28.64,2.63,"GEKA14520","National Party",3482,TRUE,4,"INC",3482,"KANAKAPURA",TRUE,TRUE,4,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"78",1989,"karnataka",13,8,2,"","","",9,11,0,3,"M.RAGHUPATHY","M","JD",173720,"",721241,1312751,"BANGALORE SOUTH","GEN","",24,54.94,24.09,"no",110784,15.36,2.5,"GEKA6923","National Party",4217,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"79",1989,"karnataka",13,8,4,"","","",9,11,0,3,"M.S.NARAYANA RAO","M","JNP (JP)",45242,"",721241,1312751,"BANGALORE SOUTH","GEN","",24,54.94,6.27,"yes",36754,5.1,2.5,"GEKA15068","National Party",4406,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"80",1989,"karnataka",13,8,1,"","","",9,11,0,3,"R.GUNDU RAO","M","INC",413574,"",721241,1312751,"BANGALORE SOUTH","GEN","",24,54.94,57.34,"no",239854,33.26,2.5,"AEKA106140","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"81",1989,"karnataka",13,8,3,"","0","TALHA",9,11,0,3,"RAMACHANDRA GOWDA","M","BJP",62936,"GEN",721241,1312751,"BANGALORE SOUTH","GEN","",24,54.94,8.73,"yes",17694,2.45,2.5,"GEKA11558","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"82",1989,"karnataka",16,1,2,"","","",9,11,0,3,"D.MANDEGOWDA","M","JNP (JP)",135524,"",691602,1052491,"MYSORE","GEN","",7,65.71,19.6,"no",3619,0.52,2.56,"AEKA8658","National Party",4406,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"83",1989,"karnataka",16,1,3,"","","",9,11,0,3,"P.MALLESH","M","JD",131905,"",691602,1052491,"MYSORE","GEN","",7,65.71,19.07,"no",106507,15.4,2.56,"GEKA15093","National Party",4217,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"84",1989,"karnataka",16,1,1,"","0","TALHA",9,11,0,3,"SRIKANTADATTA NARASIMBHARAJ WADEYAR","M","INC",384888,"GEN",691602,1052491,"MYSORE","GEN","",7,65.71,55.65,"no",249364,36.06,2.56,"GEKA14894","National Party",3482,TRUE,2,"INC",3482,"MYSORE",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"85",1989,"karnataka",17,2,1,NA,"0","Sriniwas",9,11,0,3,"JANARDHANA POOJARY","M","INC",275672,"GEN",624966,923749,"MANGALORE","GEN","",9,67.66,44.11,"no",91097,14.58,3.03,"GEKA14545","National Party",3482,TRUE,4,"INC",3482,"MANGALORE",TRUE,TRUE,4,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"86",1989,"karnataka",17,2,3,"","","",9,11,0,3,"M.MOHAMMED HUSSAIN","M","JD",133533,"",624966,923749,"MANGALORE","GEN","",9,67.66,21.37,"no",113351,18.14,3.03,"GEKA15097","National Party",4217,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"87",1989,"karnataka",17,2,2,"","","",9,11,0,3,"V.DHANAJAYA KUMAR","M","BJP",184575,"GEN",624966,923749,"MANGALORE","GEN","",9,67.66,29.53,"no",51042,8.17,3.03,"AEKA11963","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"88",1989,"karnataka",18,3,3,"","","",9,11,0,3,"KARAMBALLI SANJEVA SHETTY","M","BJP",89157,"",586162,903990,"UDUPI","GEN","",7,64.84,15.21,"yes",74757,12.75,2.56,"GEKA14679","National Party",1605,TRUE,2,"JNP",4406,"MANGALORE",FALSE,FALSE,0,TRUE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"89",1989,"karnataka",18,3,2,"","","",9,11,0,3,"M.SANJEEVA","M","JD",161656,"",586162,903990,"UDUPI","GEN","",7,64.84,27.58,"no",72499,12.37,2.56,"GEKA15103","National Party",4217,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"90",1989,"karnataka",18,3,1,"","","",9,11,0,3,"OSCAR PERNANDES","M","INC",313849,"",586162,903990,"UDUPI","GEN","",7,64.84,53.54,"no",152193,25.96,2.56,"GEKA14686","National Party",3482,TRUE,3,"INC",3482,"UDUPI",TRUE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"91",1989,"karnataka",20,1,2,"","","",9,11,0,3,"B.K.SUNDARESH","M","CPI",141838,"",637630,940328,"CHIKMAGALUR","GEN","",7,67.81,22.24,"no",9571,1.5,3.03,"GEKA14917","State-based Party",2444,TRUE,2,"CPI",2444,"CHIKMAGALUR",TRUE,TRUE,0,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"92",1989,"karnataka",20,1,1,"","0","TALHA",9,11,0,3,"D.M.PUTTE GOWDA","M","INC",303195,"",637630,940328,"CHIKMAGALUR","GEN","",7,67.81,47.55,"no",161357,25.31,3.03,"GEKA14690","National Party",3482,TRUE,2,"INC(I)",3482,"CHIKMAGALUR",TRUE,TRUE,2,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"93",1989,"karnataka",20,1,3,"","","",9,11,0,3,"E. VA . VAZ","F","JD",132267,"",637630,940328,"CHIKMAGALUR","GEN","",7,67.81,20.74,"no",80201,12.58,3.03,"AEKA106247","National Party",4217,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"94",1989,"karnataka",20,1,4,"","","",9,11,0,3,"RATHNAMMA MALLE GOWDA C.R.","F","JNP (JP)",52066,"",637630,940328,"CHIKMAGALUR","GEN","",7,67.81,8.17,"yes",48100,7.54,3.03,"GEKA15113","National Party",4406,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"95",1989,"karnataka",23,1,2,"","","",9,11,0,3,"B.G.BANAKAR","M","JD",310587,"",663129,938007,"DHARWAD SOUTH","GEN","",5,70.7,46.84,"no",301790,45.51,2.08,"GEKA12138","National Party",4217,TRUE,2,"INC(U)",3823,"DHARWAD SOUTH",TRUE,FALSE,0,TRUE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"96",1989,"karnataka",23,1,1,"","","",9,11,0,3,"MUJAHID B.M.","M","INC",339235,"",663129,938007,"DHARWAD SOUTH","GEN","",5,70.7,51.16,"no",28648,4.32,2.08,"GEKA15129","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"97",1989,"karnataka",25,2,2,"","0","Sriniwas",9,11,0,3,"AMAR VASANTRAO PATIL","M","JD",187281,"",647192,1024662,"BELGAUM","GEN","",10,63.16,28.94,"no",78791,12.17,4.17,"GEKA15138","National Party",4217,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"98",1989,"karnataka",25,2,3,"","","",9,11,0,3,"PATIL APPAJI PANDURANGA","M","IND",108490,"",647192,1024662,"BELGAUM","GEN","",10,63.16,16.76,"no",11237,1.74,4.17,"GEKA15139","Independents",10809,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"99",1989,"karnataka",25,2,4,"","","",9,11,0,3,"PATIL SURESHBABU RAMAGOUD","M","KRS",97253,"",647192,1024662,"BELGAUM","GEN","",10,63.16,15.03,"yes",68975,10.66,4.17,"GEKA15140","Local Party",11393,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"100",1989,"karnataka",25,2,1,"","","",9,11,0,3,"SIDNAL SHANMUKAPPA BASSAPPA","M","INC",210329,"",647192,1024662,"BELGAUM","GEN","",10,63.16,32.5,"no",23048,3.56,4.17,"AEKA7403","National Party",3482,TRUE,3,"INC",3482,"BELGAUM",TRUE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"101",1989,"karnataka",27,1,2,"","0","Sriniwas",9,11,0,3,"MALAGHAN SANGAPPA SHIVALINGAPPA","M","JD",274752,"",633198,956206,"BAGALKOT","GEN","",9,66.22,43.39,"no",256898,40.57,2.33,"GEKA15151","National Party",4217,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"102",1989,"karnataka",27,1,1,"","","",9,11,0,3,"PATIL SUBHASH TAMMANNAPPA","M","INC",306990,"",633198,956206,"BAGALKOT","GEN","",9,66.22,48.48,"no",32238,5.09,2.33,"GEKA15150","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"103",1989,"karnataka",28,3,1,"","","",9,11,0,3,"GUDADINNI BASAGONDAPPA KADAPPA","M","INC",306050,"",574302,949422,"BIJAPUR","GEN","",7,60.49,53.29,"no",123333,21.48,2.5,"GEKA15157","National Party",3482,TRUE,3,"NCO",3805,"BIJAPUR",TRUE,FALSE,2,TRUE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"104",1989,"karnataka",28,3,3,"","","",9,11,0,3,"KHED NINGAPPA SIDDAPPA","M","JNP (JP)",77516,"GEN",574302,949422,"BIJAPUR","GEN","",7,60.49,13.5,"yes",75041,13.07,2.5,"GEKA9579","National Party",4406,TRUE,2,"JNP",4406,"BIJAPUR",TRUE,TRUE,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"105",1989,"karnataka",28,3,2,"","","",9,11,0,3,"SHIVASHANKAREPPA MALLAPPA GURADDI","M","JD",182717,"",574302,949422,"BIJAPUR","GEN","",7,60.49,31.82,"no",105201,18.32,2.5,"GEKA14994","National Party",4217,TRUE,2,"JNP",4406,"BIJAPUR",TRUE,FALSE,1,TRUE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"106",1989,"kerala",4,2,2,"","","",9,11,0,3,"E. K. IMBICHIBAVA","M","CPM",348901,"",784327,958405,"CALICUT","GEN","",10,81.84,44.48,"no",299205,38.15,2.33,"GEKL16721","National Party",14635,TRUE,4,"CPM",14635,"MANJERI",FALSE,TRUE,2,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"107",1989,"kerala",4,2,1,"UC","1","TALHA",9,11,0,3,"K. MURALEEDHARAN","M","INC",377858,"GEN",784327,958405,"CALICUT","GEN","",10,81.84,48.18,"no",28957,3.69,2.33,"AEKL101346","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"108",1989,"kerala",4,2,3,"","","",9,11,0,3,"P. S. SREEDHARAN PILLAI","M","BJP",49696,"",784327,958405,"CALICUT","GEN","",10,81.84,6.34,"yes",47454,6.05,2.33,"GEKL110897","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"109",1989,"kerala",9,1,3,"","","",9,11,0,3,"K. V. SREEDHARAN MASTER","M","BJP",38205,"",714262,912039,"TRICHUR","GEN","",10,78.31,5.35,"yes",37085,5.19,2.27,"AEKL107747","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"110",1989,"kerala",9,1,2,"","","",9,11,0,3,"MEENAKSHY THAMPAN","F","CPI",332036,"",714262,912039,"TRICHUR","GEN","",10,78.31,46.49,"no",293831,41.14,2.27,"AEKL105685","State-based Party",2444,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"111",1989,"kerala",9,1,1,"","","",9,11,0,3,"P. A. ANTONY","M","INC",338271,"",714262,912039,"TRICHUR","GEN","",10,78.31,47.36,"no",6235,0.87,2.27,"GEKL31470","National Party",3482,TRUE,2,"INC",3482,"TRICHUR",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"112",1989,"kerala",11,1,1,"","","",9,11,0,3,"K. V. THOMAS","M","INC",385176,"GEN",772264,961739,"ERNAKULAM","GEN","",13,80.3,49.88,"no",36465,4.72,2.22,"GEKL31495","National Party",3482,TRUE,2,"INC",3482,"ERNAKULAM",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"113",1989,"kerala",11,1,2,"","","",9,11,0,3,"P. SUBRAMNOIAN POTI","M","IND",348711,"",772264,961739,"ERNAKULAM","GEN","",13,80.3,45.15,"no",319549,41.38,2.22,"GEKL40434","Independents",10809,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"114",1989,"maharashtra",1,1,1,"","1","Ganesh",9,11,0,3,"MADHU DANDAVATE","M","JD",241694,"",457088,741195,"RAJAPUR","GEN","",5,61.67,52.88,"no",42370,9.27,2.13,"GEMH22532","National Party",4217,TRUE,5,"JNP",4406,"RAJAPUR",TRUE,FALSE,5,TRUE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"115",1989,"maharashtra",1,1,2,"","1","Ganesh",9,11,0,3,"SHIVARAM RAJE BHONSLE","M","INC",199324,"",457088,741195,"RAJAPUR","GEN","",5,61.67,43.61,"no",190764,41.73,2.13,"GEMH37758","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"116",1989,"maharashtra",2,2,2,"","0","Omkar",9,11,0,3,"NATUSHRIDHAR DATTARAY","M","BJP",222271,"",490126,764262,"RATNAGIRI","GEN","",5,64.13,45.35,"no",210439,42.94,2.22,"GEMH37764","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"117",1989,"maharashtra",2,2,1,"","0","Omkar",9,11,0,3,"NIKAM GOVIND SAWAJI","M","INC",240759,"GEN",490126,764262,"RATNAGIRI","GEN","",5,64.13,49.12,"no",18488,3.77,2.22,"GEMH45581","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"118",1989,"maharashtra",3,12,1,"","0","Surya",9,11,0,3,"ANTULAY A. R.","M","INC",333950,"GEN",624079,938272,"KOLABA","GEN","",6,66.51,53.51,"no",115434,18.5,2.38,"AEMH107701","National Party",3482,TRUE,2,"IND",10809,"KOLABA",TRUE,FALSE,1,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"119",1989,"maharashtra",3,12,3,"","0","Pratik",9,11,0,3,"JADHAV NAREN VASUDEO","M","BJP",61383,"",624079,938272,"KOLABA","GEN","",6,66.51,9.84,"yes",56035,8.98,2.38,"GEMH37770","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"120",1989,"maharashtra",3,12,2,"","0","Pratik",9,11,0,3,"PATIL D. B.","M","PWP",218516,"",624079,938272,"KOLABA","GEN","",6,66.51,35.01,"no",157133,25.18,2.38,"GEMH25190","Local Party",12019,TRUE,4,"PWP",12019,"KOLABA",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"121",1989,"maharashtra",5,3,2,"","1","Sagar",9,11,0,3,"DADASAHEB RUPWATE","M","INC",149701,"",446064,799411,"BOMBAY SOUTH CENTRAL","GEN","",14,55.8,33.56,"no",27706,6.21,3.23,"GEMH37811","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"122",1989,"maharashtra",5,3,3,"","1","Sagar",9,11,0,3,"DATTA SAMANT","M","JD",121995,"",446064,799411,"BOMBAY SOUTH CENTRAL","GEN","",14,55.8,27.35,"no",117824,26.41,3.23,"GEMH100013","National Party",4217,TRUE,4,"IND",10809,"BOMBAY SOUTH CENTRAL",TRUE,FALSE,1,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"123",1989,"maharashtra",5,3,1,"","1","Sagar",9,11,0,3,"VAMANRAO MAHADIK","M","IND",160167,"",446064,799411,"BOMBAY SOUTH CENTRAL","GEN","",14,55.8,35.91,"no",10466,2.35,3.23,"GEMH29768","Independents",10809,TRUE,3,"BJP",1605,"BOMBAY SOUTH CENTRAL",TRUE,FALSE,1,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"124",1989,"maharashtra",6,5,2,"","0","Sagar",9,11,0,3,"DIGHE SHARAD SHANKAR","M","INC",246656,"",567431,1007678,"BOMBAY NORTH CENTRAL","GEN","",11,56.31,43.47,"no",211020,37.19,2.56,"AEMH111159","National Party",3482,TRUE,2,"INC",3482,"BOMBAY NORTH CENTRAL",TRUE,TRUE,1,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"125",1989,"maharashtra",6,5,3,"","0","Ganesh",9,11,0,3,"PANCHDEO JAISWAL","M","BRP",35636,"",567431,1007678,"BOMBAY NORTH CENTRAL","GEN","",11,56.31,6.28,"yes",14037,2.47,2.56,"GEMH37816","Local Party",1800,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"126",1989,"maharashtra",6,5,1,"","0","Ganesh",9,11,0,3,"VIDYADHAR SAMBHAJI GOKHALE","M","SHS",254841,"",567431,1007678,"BOMBAY NORTH CENTRAL","GEN","",11,56.31,44.91,"no",8185,1.44,2.56,"GEMH37815","State-based Party",18691,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"127",1989,"maharashtra",7,4,3,"","0","Ganesh",9,11,0,3,"GORHE NEELAM DIWAKAR","F","BRP",109253,"",877814,1474388,"BOMBAY NORTH EAST","GEN","",14,59.54,12.45,"yes",107037,12.19,2.56,"GEMH37825","Local Party",1800,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"128",1989,"maharashtra",7,4,2,"UC","0","Not Known",9,11,0,3,"GURUDAS KAMAT","M","INC",342727,"GEN",877814,1474388,"BOMBAY NORTH EAST","GEN","",14,59.54,39.04,"no",233474,26.6,2.56,"GEMH32042","National Party",3482,TRUE,2,"INC",3482,"BOMBAY NORTH EAST",TRUE,TRUE,1,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"129",1989,"maharashtra",7,4,1,"","0","Surya",9,11,0,3,"MEHTA JAYAWANTI NAVINCHANDRA","F","BJP",414282,"GEN",877814,1474388,"BOMBAY NORTH EAST","GEN","",14,59.54,47.19,"no",71555,8.15,2.56,"AEMH109332","National Party",1605,TRUE,2,"BJP",1605,"BOMBAY SOUTH",FALSE,TRUE,1,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"130",1989,"maharashtra",8,2,2,"","0","Surya",9,11,0,3,"ARUN SATHE","M","BJP",243629,"",686003,1224733,"BOMBAY NORTH WEST","GEN","",18,56.01,35.51,"no",130938,19.09,2.7,"GEMH37849","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"131",1989,"maharashtra",8,2,3,"","0","Surya",9,11,0,3,"SHARAD RAO","M","JD",112691,"",686003,1224733,"BOMBAY NORTH WEST","GEN","",18,56.01,16.43,"yes",110421,16.1,2.7,"AEMH90475","National Party",4217,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"132",1989,"maharashtra",8,2,1,"UC","1","TALHA",9,11,0,3,"SUNIL DUTT","M","INC",316203,"GEN",686003,1224733,"BOMBAY NORTH WEST","GEN","",18,56.01,46.09,"no",72574,10.58,2.7,"GEMH32066","National Party",3482,TRUE,2,"INC",3482,"BOMBAY NORTH WEST",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"133",1989,"maharashtra",9,2,2,"","0","Ganesh",9,11,0,3,"CHANDRAKANT GOSALIA","M","INC",262582,"",869921,1522476,"BOMBAY NORTH","GEN","",17,57.14,30.18,"no",30413,3.5,3.03,"GEMH37861","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"134",1989,"maharashtra",9,2,3,"","0","Sagar",9,11,0,3,"GORE MRINAL","F","JD",232169,"",869921,1522476,"BOMBAY NORTH","GEN","",17,57.14,26.69,"no",230382,26.48,3.03,"AEMH111227","National Party",4217,TRUE,3,"IND",10809,"BOMBAY NORTH",TRUE,FALSE,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"135",1989,"maharashtra",9,2,1,NA,"0","TALHA",9,11,0,3,"RAM NAIK","M","BJP",362787,"GEN",869921,1522476,"BOMBAY NORTH","GEN","",17,57.14,41.7,"no",100205,11.52,3.03,"AEMH109461","National Party",1605,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"136",1989,"maharashtra",10,10,2,"","1","Omkar",9,11,0,3,"GHOLAP SHANTARAM GOPAL","M","INC",379628,"",873452,1554410,"THANE","GEN","",13,56.19,43.46,"no",367626,42.09,2.08,"AEMH113639","National Party",3482,TRUE,2,"INC",3482,"THANE",TRUE,TRUE,1,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"137",1989,"maharashtra",10,10,1,"","0","Ganesh",9,11,0,3,"KAPSE RAMCHANDRA GANESH","M","BJP",467892,"",873452,1554410,"THANE","GEN","",13,56.19,53.57,"no",88264,10.11,2.08,"GEMH37885","National Party",1605,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"138",1989,"maharashtra",11,3,1,"","1","Rahoul",9,11,0,3,"DAMODAR BARAKU SHINGADA","M","INC",196747,"ST",523980,1033327,"DAHANU","ST","",5,50.71,37.55,"no",24780,4.73,3.12,"GEMH26939","National Party",3482,TRUE,3,"INC",3482,"DAHANU",TRUE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"139",1989,"maharashtra",11,3,3,NA,"0","Rahoul",9,11,0,3,"KOM LAHANU SHIDVA","M","CPM",142780,"ST",523980,1033327,"DAHANU","ST","",5,50.71,27.25,"no",134509,25.67,3.12,"GEMH22593","National Party",14635,TRUE,4,"CPM",14635,"DAHANU",TRUE,TRUE,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"140",1989,"maharashtra",11,3,2,"","1","Rahoul",9,11,0,3,"VANGA CHINTAMAN NAVSHA","M","BJP",171967,"ST",523980,1033327,"DAHANU","ST","",5,50.71,32.82,"no",29187,5.57,3.12,"GEMH32101","National Party",1605,TRUE,2,"BJP",1605,"DAHANU",TRUE,TRUE,0,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"141",1989,"maharashtra",12,4,1,"","0","Surya",9,11,0,3,"AHER DAULA SONUJI","M","BJP",287267,"",562644,1051786,"NASHIK","GEN","",14,53.49,51.06,"no",30653,5.45,2.13,"AEMH105943","National Party",1605,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"142",1989,"maharashtra",12,4,2,"","0","Surya",9,11,0,3,"MANE MURLIDHAR PANDURANG","M","INC",256614,"",562644,1051786,"NASHIK","GEN","",14,53.49,45.61,"no",252440,44.87,2.13,"GEMH32117","National Party",3482,TRUE,2,"INC",3482,"NASHIK",TRUE,TRUE,1,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"143",1989,"maharashtra",13,8,2,"ST","0","Patrick French",9,11,0,3,"CHAVAN HARISHCHANDRA DEORAM","M","INC",221322,"ST",461902,913648,"MALEGAON","ST","",3,50.56,47.92,"no",216118,46.79,2.04,"GEMH80269","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"144",1989,"maharashtra",13,8,1,"","0","TALHA",9,11,0,3,"MAHALE HARIBHAU","M","JD",235376,"ST",461902,913648,"MALEGAON","ST","",3,50.56,50.96,"no",14054,3.04,2.04,"GEMH24892","National Party",4217,TRUE,4,"JNP",4406,"MALEGAON",TRUE,FALSE,2,TRUE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"145",1989,"maharashtra",14,6,1,"","0","Ankush",9,11,0,3,"BHOY RESHMA MOTIRAM","M","INC",213059,"",435054,897783,"DHULE","ST","",8,48.46,48.97,"no",22567,5.19,2.33,"GEMH26955","National Party",3482,TRUE,3,"INC",3482,"DHULE",TRUE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"146",1989,"maharashtra",14,6,2,"","0","Ankush",9,11,0,3,"CHAUDHARI GOVINDARO SHIVRAM","M","BJP",190492,"",435054,897783,"DHULE","ST","",8,48.46,43.79,"no",168648,38.76,2.33,"GEMH37911","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
